Frame,Clase,ID,Xmin,Ymin,Xmax,Ymax
5,pedestrian,11,994.5321655273438,757.069580078125,1039.94287109375,799.0894165039062
5,pedestrian,12,193.26364135742188,525.2864990234375,266.2416076660156,568.2637329101562
5,pedestrian,13,1696.6004638671875,607.9228515625,1770.5003662109375,646.85009765625
5,pedestrian,14,1770.9697265625,629.239990234375,1822.5440673828125,678.1390380859375
5,pedestrian,19,1273.3536376953125,415.8439636230469,1298.0186767578125,449.98223876953125
5,pedestrian,17,1630.68359375,559.3539428710938,1665.9110107421875,594.0655517578125
5,pedestrian,15,1169.8477783203125,842.31884765625,1215.8310546875,889.4275512695312
5,pedestrian,16,1566.6512451171875,378.7704162597656,1622.3896484375,425.6415100097656
6,car,1,578.7207641601562,700.6734008789062,698.1515502929688,974.9573974609375
6,car,2,773.7982788085938,822.8289184570312,896.5862426757812,1077.80712890625
6,pedestrian,3,1178.5574951171875,534.9141845703125,1240.424560546875,571.8651733398438
6,pedestrian,4,954.455322265625,825.2232055664062,1001.2119140625,874.9707641601562
6,pedestrian,5,693.8958740234375,1024.7342529296875,749.8971557617188,1073.642578125
6,pedestrian,6,959.7194213867188,662.3042602539062,996.128662109375,709.035888671875
6,motor,7,146.35720825195312,918.6112060546875,255.17059326171875,985.9111328125
6,pedestrian,8,930.4511108398438,466.7396240234375,965.3494262695312,500.8038330078125
6,motor,9,77.48343658447266,784.4594116210938,158.57276916503906,825.638916015625
6,pedestrian,10,1180.939697265625,375.09674072265625,1220.0592041015625,421.95916748046875
6,pedestrian,12,193.3299560546875,525.32958984375,266.22625732421875,568.260986328125
6,pedestrian,13,1698.4625244140625,608.17578125,1771.6961669921875,646.8140869140625
6,pedestrian,14,1771.20751953125,629.0289306640625,1823.3560791015625,678.300048828125
6,pedestrian,19,1272.4324951171875,413.97418212890625,1298.5081787109375,449.6007080078125
6,pedestrian,17,1628.276123046875,558.4768676757812,1668.07958984375,597.8202514648438
6,pedestrian,15,1170.3050537109375,842.3328247070312,1215.47412109375,888.7994384765625
6,pedestrian,16,1566.9835205078125,378.5169677734375,1620.8328857421875,424.0950622558594
7,car,1,577.2094116210938,706.4036254882812,697.7864379882812,982.2186889648438
7,car,2,774.5540161132812,831.126708984375,894.6299438476562,1079.8780517578125
7,pedestrian,3,1176.3155517578125,534.9430541992188,1237.0289306640625,571.6271362304688
7,pedestrian,4,953.782470703125,825.2275390625,1000.9209594726562,875.4790649414062
7,pedestrian,5,694.0882568359375,1024.8890380859375,750.3623657226562,1074.18603515625
7,pedestrian,6,958.1436767578125,661.0912475585938,995.6311645507812,709.109619140625
7,motor,7,149.31932067871094,918.5823364257812,254.99375915527344,984.4879760742188
7,pedestrian,8,930.8087158203125,466.2172546386719,964.7811889648438,499.56524658203125
7,motor,9,76.07120513916016,784.6137084960938,157.5424346923828,825.7433471679688
7,pedestrian,10,1178.6744384765625,375.5912170410156,1218.2322998046875,422.2177734375
7,pedestrian,12,192.3944854736328,525.0517578125,266.3096008300781,568.608154296875
7,pedestrian,13,1698.8770751953125,608.2880859375,1771.9822998046875,646.9254760742188
7,pedestrian,14,1771.080322265625,628.4110717773438,1824.0491943359375,678.2737426757812
7,pedestrian,19,1270.995361328125,414.3601989746094,1297.7286376953125,450.32635498046875
7,pedestrian,17,1626.0897216796875,559.3139038085938,1664.378662109375,596.9346313476562
7,pedestrian,15,1168.916748046875,842.0548706054688,1213.350830078125,888.0249633789062
7,pedestrian,16,1564.553955078125,378.5367126464844,1622.4437255859375,428.06201171875
7,pedestrian,11,994.2802734375,753.865234375,1036.924560546875,793.6339721679688
8,car,1,577.1456909179688,711.9891357421875,699.2977905273438,991.664306640625
8,car,2,776.4833984375,839.78076171875,892.5480346679688,1079.14697265625
8,pedestrian,3,1175.1212158203125,535.0120849609375,1235.08544921875,571.834716796875
8,pedestrian,4,953.1033325195312,825.6448364257812,999.8836669921875,875.5808715820312
8,pedestrian,5,693.9061889648438,1024.6480712890625,749.2680053710938,1073.415283203125
8,pedestrian,6,957.1731567382812,660.2880249023438,995.2926635742188,709.0321655273438
8,motor,7,152.4462890625,918.642822265625,255.54847717285156,983.31689453125
8,pedestrian,8,931.739501953125,466.35015869140625,965.1387939453125,499.2160339355469
8,motor,9,75.69662475585938,784.3982543945312,158.6240692138672,826.0953979492188
8,pedestrian,10,1176.3690185546875,375.34521484375,1215.9095458984375,420.97705078125
8,pedestrian,12,191.84716796875,524.8390502929688,266.3591613769531,568.7754516601562
8,pedestrian,13,1697.209716796875,608.1983642578125,1770.687255859375,646.9650268554688
8,pedestrian,14,1771.341552734375,628.4332885742188,1824.22509765625,677.9500122070312
8,pedestrian,19,1268.6636962890625,412.7565612792969,1296.86865234375,450.0793762207031
8,pedestrian,17,1624.8084716796875,559.237548828125,1664.8603515625,598.6914672851562
8,pedestrian,15,1166.440185546875,841.9637451171875,1212.4788818359375,890.274169921875
8,pedestrian,16,1564.0950927734375,378.876953125,1622.3182373046875,429.279052734375
8,car,20,572.6619262695312,0.20466002821922302,688.995849609375,73.02114868164062
8,pedestrian,21,1754.518310546875,884.9352416992188,1818.46337890625,932.352294921875
8,pedestrian,22,1557.9927978515625,404.0096130371094,1608.149169921875,446.8970031738281
8,pedestrian,23,1259.8505859375,469.47869873046875,1295.20654296875,505.5433654785156
8,pedestrian,11,992.8055419921875,753.001220703125,1037.0596923828125,794.6492309570312
9,car,1,577.394775390625,718.7506713867188,699.1402587890625,997.6397705078125
9,car,2,778.1888427734375,848.1998291015625,891.21630859375,1079.3873291015625
9,pedestrian,3,1175.6031494140625,535.5294189453125,1233.7578125,571.8604736328125
9,pedestrian,4,953.5031127929688,825.6439208984375,999.793212890625,874.9180297851562
9,pedestrian,5,693.5982055664062,1024.026123046875,749.4091796875,1073.51318359375
9,pedestrian,6,956.6068115234375,660.1928100585938,994.86669921875,709.0028076171875
9,motor,7,154.6840362548828,917.6280517578125,257.75506591796875,982.7930908203125
9,pedestrian,8,931.9755249023438,466.5633239746094,965.0633544921875,499.15478515625
9,motor,9,76.38984680175781,784.1018676757812,159.90908813476562,826.0140380859375
9,pedestrian,10,1172.75830078125,376.1746520996094,1212.3641357421875,420.1509704589844
9,pedestrian,12,191.36068725585938,524.663818359375,265.99908447265625,568.6589965820312
9,pedestrian,13,1697.2572021484375,608.3634643554688,1769.7921142578125,646.5224609375
9,pedestrian,14,1771.61181640625,628.3282470703125,1824.7294921875,677.746337890625
9,pedestrian,19,1266.255615234375,412.0755615234375,1296.547119140625,451.53558349609375
9,pedestrian,17,1623.343017578125,560.1995849609375,1661.073486328125,596.9071044921875
9,pedestrian,15,1167.2596435546875,842.5109252929688,1213.455078125,891.4055786132812
9,pedestrian,16,1560.7987060546875,379.6058044433594,1622.58544921875,434.08941650390625
9,car,20,570.7715454101562,0.5993506908416748,693.1919555664062,77.37720489501953
9,pedestrian,21,1754.2913818359375,884.3833618164062,1817.689453125,931.31787109375
9,pedestrian,22,1554.8480224609375,406.827392578125,1598.5667724609375,444.10382080078125
9,pedestrian,23,1258.6552734375,469.50079345703125,1293.12060546875,504.67724609375
9,pedestrian,11,992.5232543945312,751.8860473632812,1038.587890625,795.6561279296875
9,pedestrian,24,1865.5765380859375,532.16796875,1920.0,577.5689697265625
9,pedestrian,25,1621.8148193359375,308.1016845703125,1682.029052734375,357.0401306152344
10,car,1,578.092529296875,725.1559448242188,699.7527465820312,1003.775146484375
10,car,2,780.1033325195312,856.1041870117188,889.1141967773438,1076.466552734375
10,pedestrian,3,1174.5079345703125,535.6378784179688,1232.770263671875,572.7623291015625
10,pedestrian,4,953.47412109375,825.5277099609375,998.8885498046875,873.6787109375
10,pedestrian,5,694.4029541015625,1024.5294189453125,750.5107421875,1074.44921875
10,pedestrian,6,956.3975219726562,660.5227661132812,994.6016845703125,709.0989379882812
10,motor,7,155.6434326171875,917.5481567382812,257.7300720214844,982.8017578125
10,pedestrian,8,931.8042602539062,466.3056640625,964.0059814453125,497.9385681152344
10,motor,9,77.37431335449219,784.224365234375,160.49671936035156,825.8480834960938
10,pedestrian,10,1170.0904541015625,375.63067626953125,1211.55322265625,419.99176025390625
10,pedestrian,12,189.8907470703125,523.5951538085938,266.19158935546875,568.5665283203125
10,pedestrian,13,1695.98095703125,608.9718627929688,1770.5694580078125,648.232177734375
10,pedestrian,14,1771.3651123046875,628.0370483398438,1824.47314453125,677.17138671875
10,pedestrian,19,1263.5963134765625,410.769775390625,1296.7452392578125,453.52508544921875
10,pedestrian,17,1622.28466796875,561.3054809570312,1658.9874267578125,596.582275390625
10,pedestrian,15,1166.5328369140625,842.4210815429688,1211.6727294921875,890.5460815429688
10,pedestrian,16,1559.82666015625,380.0836486816406,1621.87890625,435.7462463378906
10,car,20,566.2973022460938,0.4670009911060333,694.8469848632812,81.41910552978516
10,pedestrian,21,1754.4034423828125,885.1530151367188,1817.6317138671875,931.9742431640625
10,pedestrian,22,1550.6031494140625,408.4538269042969,1592.4420166015625,443.9367370605469
10,pedestrian,23,1253.342041015625,463.7232971191406,1292.644775390625,503.9424743652344
10,pedestrian,11,992.7127075195312,751.3453979492188,1039.4649658203125,796.0198364257812
10,pedestrian,24,1864.5345458984375,531.0485229492188,1920.0,577.9926147460938
10,pedestrian,25,1621.5372314453125,309.9250793457031,1679.3270263671875,356.90057373046875
10,pedestrian,26,1592.3760986328125,561.7340087890625,1663.3572998046875,606.2133178710938
11,car,1,578.3494262695312,732.93359375,699.4210205078125,1009.7559814453125
11,car,2,781.196044921875,863.261474609375,888.175537109375,1077.0316162109375
11,pedestrian,3,1173.6068115234375,535.73095703125,1231.4742431640625,573.3777465820312
11,pedestrian,4,953.1739501953125,825.4661254882812,998.9329223632812,873.7026977539062
11,pedestrian,5,694.6519775390625,1021.9755859375,753.4995727539062,1074.449951171875
11,pedestrian,6,955.2486572265625,660.0403442382812,993.708984375,708.942138671875
11,motor,7,157.74839782714844,917.2952270507812,259.0411071777344,982.5271606445312
11,pedestrian,8,931.0115966796875,465.669189453125,964.624267578125,498.8543395996094
11,motor,9,79.17829132080078,784.2617797851562,161.61280822753906,825.5768432617188
11,pedestrian,10,1168.4100341796875,377.21624755859375,1211.2135009765625,421.3960876464844
11,pedestrian,12,189.90501403808594,523.5559692382812,266.2451477050781,568.5801391601562
11,pedestrian,13,1695.83642578125,609.1245727539062,1770.6842041015625,648.5035400390625
11,pedestrian,14,1771.3995361328125,628.246337890625,1824.3544921875,676.9080810546875
11,pedestrian,19,1261.8280029296875,410.3662414550781,1296.4676513671875,454.72027587890625
11,pedestrian,17,1620.0484619140625,561.7988891601562,1658.075927734375,598.12060546875
11,pedestrian,15,1165.5267333984375,842.2381591796875,1209.465576171875,889.8101196289062
11,car,20,564.1193237304688,0.5081813931465149,696.7948608398438,84.55948638916016
11,pedestrian,21,1750.0587158203125,883.002685546875,1816.2513427734375,931.8854370117188
11,pedestrian,22,1546.1446533203125,407.5171813964844,1591.052490234375,445.3998107910156
11,pedestrian,23,1252.8065185546875,465.5298767089844,1289.6346435546875,503.2640380859375
11,pedestrian,11,993.9977416992188,751.0970458984375,1041.5711669921875,796.3392944335938
11,pedestrian,24,1864.686279296875,531.0675048828125,1920.0,578.1072387695312
11,pedestrian,25,1621.604248046875,310.6317443847656,1678.4493408203125,356.84344482421875
12,car,1,578.3924560546875,739.7850341796875,699.4259643554688,1015.9863891601562
12,car,2,782.6593017578125,872.5728759765625,886.9546508789062,1077.7432861328125
12,pedestrian,3,1173.4317626953125,536.2794189453125,1229.2647705078125,573.0791015625
12,pedestrian,4,952.3109130859375,824.5914306640625,997.4087524414062,872.107421875
12,pedestrian,5,693.9058837890625,1022.0442504882812,752.4907836914062,1074.5546875
12,pedestrian,6,954.9334716796875,659.4490356445312,993.1041870117188,708.0242309570312
12,pedestrian,8,930.5843505859375,464.6805419921875,965.1956176757812,498.9688415527344
12,motor,9,78.71617126464844,784.2172241210938,161.37242126464844,825.5972290039062
12,pedestrian,10,1165.0841064453125,375.4969177246094,1211.236572265625,421.6468811035156
12,pedestrian,12,189.87371826171875,523.3822021484375,266.210693359375,568.4155883789062
12,pedestrian,13,1696.020263671875,609.1759033203125,1769.9163818359375,647.9264526367188
12,pedestrian,14,1771.031982421875,628.147705078125,1824.2340087890625,676.776611328125
12,pedestrian,19,1259.283447265625,410.4196472167969,1295.0333251953125,456.0983581542969
12,pedestrian,15,1163.97998046875,842.1445922851562,1207.5472412109375,889.7846069335938
12,car,20,561.653564453125,0.5647220015525818,700.459716796875,89.32544708251953
12,pedestrian,22,1545.492431640625,409.66912841796875,1590.4281005859375,447.1100769042969
12,pedestrian,23,1251.476318359375,465.1225280761719,1289.2611083984375,503.99945068359375
12,pedestrian,11,995.2284545898438,750.7483520507812,1044.122802734375,796.9228515625
12,pedestrian,24,1864.6429443359375,530.3936157226562,1920.0,578.0031127929688
12,pedestrian,25,1621.42138671875,310.47894287109375,1678.283447265625,356.7239685058594
12,pedestrian,16,1560.9249267578125,382.57965087890625,1618.58544921875,435.4063415527344
12,pedestrian,26,1597.0450439453125,565.8485717773438,1657.263671875,603.4733276367188
13,car,1,578.5030517578125,748.3251342773438,698.9502563476562,1022.6381225585938
13,car,2,784.3511352539062,881.545166015625,885.7967529296875,1077.2042236328125
13,pedestrian,3,1171.7740478515625,535.5150146484375,1227.92236328125,573.3138427734375
13,pedestrian,4,951.78564453125,824.6784057617188,996.6112670898438,871.4624633789062
13,pedestrian,5,695.7793579101562,1024.3223876953125,751.9537963867188,1074.4322509765625
13,pedestrian,6,954.2691040039062,658.9068603515625,991.861572265625,706.7371826171875
13,pedestrian,8,929.0844116210938,463.82232666015625,962.4725341796875,497.27166748046875
13,motor,9,78.42615509033203,783.7275390625,161.79232788085938,825.4706420898438
13,pedestrian,10,1164.659423828125,376.2032470703125,1210.7559814453125,421.1231689453125
13,pedestrian,12,189.82958984375,523.3575439453125,266.2708740234375,568.4681396484375
13,pedestrian,13,1697.2030029296875,609.5677490234375,1768.8111572265625,646.9020385742188
13,pedestrian,14,1770.731689453125,628.2682495117188,1824.2841796875,676.9911499023438
13,pedestrian,19,1257.5238037109375,411.3609619140625,1293.291015625,457.0045471191406
13,pedestrian,15,1161.815185546875,842.091796875,1206.666015625,891.7178344726562
13,car,20,557.3828125,0.6262038350105286,703.0241088867188,95.10887908935547
13,pedestrian,22,1543.38525390625,408.72381591796875,1590.2410888671875,447.24249267578125
13,pedestrian,23,1250.4755859375,464.4151611328125,1287.8538818359375,503.0030212402344
13,pedestrian,11,993.004638671875,750.5835571289062,1041.2115478515625,796.3598022460938
13,pedestrian,24,1865.376708984375,530.8311767578125,1920.0,577.5907592773438
13,pedestrian,25,1621.5555419921875,310.4776916503906,1678.02734375,356.4017639160156
13,pedestrian,27,1444.7056884765625,713.5842895507812,1522.7919921875,760.3363037109375
13,pedestrian,26,1597.09375,565.9757080078125,1654.6800537109375,601.8250122070312
13,motor,7,160.71096801757812,917.0076904296875,259.0268859863281,980.894775390625
14,car,1,577.5588989257812,754.3567504882812,698.7034912109375,1029.4459228515625
14,car,2,786.255859375,894.8114624023438,883.0506591796875,1077.1981201171875
14,pedestrian,3,1170.09912109375,535.553466796875,1224.414794921875,572.8745727539062
14,pedestrian,4,952.1004638671875,824.2775268554688,996.8224487304688,870.4193115234375
14,pedestrian,5,698.1785278320312,1024.682373046875,754.7074584960938,1074.57275390625
14,pedestrian,6,953.1487426757812,657.7530517578125,989.6015625,704.012939453125
14,pedestrian,8,928.538330078125,464.202880859375,961.3463134765625,497.18450927734375
14,motor,9,78.5850830078125,783.7247924804688,161.34146118164062,825.1109619140625
14,pedestrian,10,1162.2845458984375,374.6173400878906,1211.7645263671875,422.1033020019531
14,pedestrian,12,190.25709533691406,523.765869140625,266.5892639160156,568.90380859375
14,pedestrian,13,1695.7705078125,609.8886108398438,1770.2078857421875,648.75
14,pedestrian,14,1770.52099609375,628.150146484375,1824.4879150390625,677.0645751953125
14,pedestrian,19,1254.9215087890625,409.79571533203125,1293.068359375,458.7465515136719
14,pedestrian,15,1161.83740234375,841.8090209960938,1205.033447265625,890.3856811523438
14,car,20,555.0618896484375,0.3323310911655426,706.2161254882812,99.99364471435547
14,pedestrian,23,1251.5006103515625,467.6824951171875,1286.4642333984375,503.6683654785156
14,pedestrian,11,991.2742919921875,750.0927124023438,1038.62451171875,795.5265502929688
14,pedestrian,24,1865.867431640625,530.9190673828125,1920.0,576.8888549804688
14,pedestrian,27,1441.82666015625,713.2317504882812,1522.3890380859375,761.5701904296875
14,pedestrian,26,1595.8662109375,564.6863403320312,1654.8642578125,601.3197021484375
14,pedestrian,16,1560.0489501953125,382.5173034667969,1620.5130615234375,439.3687744140625
15,car,1,577.1827392578125,759.8380126953125,699.3202514648438,1037.0985107421875
15,car,2,788.2293701171875,902.2396240234375,883.1217041015625,1076.9422607421875
15,pedestrian,3,1168.4925537109375,535.0103759765625,1222.1298828125,572.6251831054688
15,pedestrian,4,950.806396484375,823.885986328125,996.3427124023438,870.2713012695312
15,pedestrian,5,699.0126953125,1024.1131591796875,756.2672729492188,1074.1707763671875
15,pedestrian,6,952.7088012695312,657.4332885742188,987.2955322265625,700.94970703125
15,pedestrian,8,928.2838134765625,464.44927978515625,960.5015869140625,496.8619689941406
15,motor,9,77.96270751953125,783.6207275390625,160.8567657470703,824.97998046875
15,pedestrian,10,1160.534912109375,373.1942443847656,1210.766357421875,420.7938232421875
15,pedestrian,12,190.42092895507812,523.9234008789062,266.7344970703125,569.148193359375
15,pedestrian,13,1694.958251953125,609.83740234375,1771.3800048828125,649.8707275390625
15,pedestrian,14,1770.5797119140625,628.2999267578125,1825.0706787109375,677.4851684570312
15,pedestrian,19,1254.180908203125,409.0179138183594,1291.464599609375,456.65283203125
15,pedestrian,15,1161.44873046875,841.5824584960938,1204.3375244140625,890.2041625976562
15,car,20,551.073486328125,0.1197284460067749,707.2177734375,105.03416442871094
15,pedestrian,23,1250.32275390625,468.1967468261719,1285.2823486328125,503.9617919921875
15,pedestrian,11,990.9688110351562,749.2728881835938,1037.246337890625,794.048095703125
15,pedestrian,24,1864.797119140625,528.3983764648438,1920.0,576.4495849609375
15,pedestrian,27,1439.6552734375,713.15234375,1520.5067138671875,761.8451538085938
15,pedestrian,26,1595.09375,564.4358520507812,1654.3978271484375,601.171875
15,pedestrian,28,1394.4481201171875,630.1815795898438,1441.5718994140625,673.0568237304688
15,pedestrian,29,1276.2393798828125,584.759765625,1328.9908447265625,623.7742309570312
15,pedestrian,16,1547.06982421875,383.9832763671875,1610.2568359375,442.8772888183594
15,pedestrian,21,1750.79736328125,881.95068359375,1816.4901123046875,930.831298828125
15,pedestrian,25,1621.5965576171875,310.8084411621094,1677.869140625,356.5482482910156
16,car,1,576.6983032226562,766.5607299804688,699.2131958007812,1044.404541015625
16,car,2,789.2391357421875,909.2869873046875,881.7579956054688,1076.2421875
16,pedestrian,3,1167.1956787109375,534.6729125976562,1219.2252197265625,571.9296875
16,pedestrian,4,950.6761474609375,823.5914916992188,995.6159057617188,868.605712890625
16,pedestrian,6,951.515625,656.2012329101562,986.988525390625,700.7100219726562
16,pedestrian,8,927.77392578125,464.1817932128906,960.2219848632812,496.8258361816406
16,motor,9,78.99212646484375,783.63818359375,161.13067626953125,824.634765625
16,pedestrian,10,1159.5201416015625,373.10272216796875,1209.8857421875,420.3509826660156
16,pedestrian,12,190.6246337890625,523.96923828125,266.6945495605469,569.1504516601562
16,pedestrian,13,1695.7410888671875,609.6376342773438,1771.240234375,649.19384765625
16,pedestrian,14,1770.577880859375,628.7021484375,1825.1451416015625,677.8128662109375
16,pedestrian,19,1252.536376953125,409.22418212890625,1289.876953125,456.9383850097656
16,pedestrian,15,1160.10791015625,841.7518920898438,1204.0867919921875,891.6568603515625
16,car,20,550.638916015625,0.3206508755683899,709.2184448242188,109.15190124511719
16,pedestrian,23,1247.3348388671875,465.3344421386719,1284.572265625,503.57757568359375
16,pedestrian,11,994.76123046875,749.527587890625,1044.544189453125,796.6246948242188
16,pedestrian,24,1864.1690673828125,527.3479614257812,1920.0,576.5910034179688
16,pedestrian,27,1438.82666015625,714.43115234375,1518.62548828125,762.7293701171875
16,pedestrian,26,1593.208740234375,564.0972290039062,1654.777587890625,602.3367919921875
16,pedestrian,28,1393.6551513671875,631.401123046875,1439.871337890625,673.3261108398438
16,pedestrian,29,1275.29296875,584.1556396484375,1328.15576171875,623.2830810546875
16,pedestrian,16,1553.2830810546875,383.2917175292969,1610.3973388671875,437.5473937988281
16,pedestrian,21,1752.3658447265625,882.08984375,1816.2542724609375,929.87353515625
16,pedestrian,25,1621.40673828125,313.5270080566406,1675.427978515625,357.3651428222656
16,motor,7,164.89463806152344,915.2797241210938,263.06829833984375,979.447509765625
17,car,1,576.87158203125,774.6956176757812,699.2892456054688,1051.58056640625
17,car,2,791.14794921875,917.2094116210938,881.5635986328125,1076.2618408203125
17,pedestrian,3,1164.6126708984375,534.86669921875,1216.42626953125,571.9252319335938
17,pedestrian,4,950.012451171875,823.2333984375,995.134765625,867.752197265625
17,pedestrian,6,950.900146484375,656.3511962890625,986.8565673828125,701.5410766601562
17,pedestrian,8,926.2385864257812,462.4649353027344,960.3703002929688,497.0553283691406
17,motor,9,81.18700408935547,784.1356201171875,159.59469604492188,823.0714111328125
17,pedestrian,10,1157.27734375,369.98663330078125,1209.73974609375,418.9902038574219
